,Year,Team,Power 5 School,Games,W,L,Win Pct,RPG,OPP RPG,REB MAR,FGPG,FGAPG,FG%,OPP FGPG,OPP FGAPG,OPP FG%,3FGPG,3FGAPG,3FG%,OPP 3FGPG,OPP 3FGAPG,OPP 3FG%,FTPG,FTAPG,FT%,PPG,OPP PPG,SCR MAR,ASTPG,TOPG,AST/TO Ratio,Seed,Record,Berth type,Overall rank,Placement
250,2015,Mississippi St. (SEC),True,32,13,19,40.6,34.3,31.8,2.6,20.90625,48.65625,43.0,22.28125,53.53125,41.6,4.15625,13.5625,30.6,6.5625,20.03125,32.8,15.8125,22.71875,69.6,61.8,63.5,-1.7,8.6875,14.8125,0.59,DNP,DNP,DNP,DNP,DNP
251,2015,LIU (NEC),False,30,12,18,40.0,37.4,38.2,-0.8,22.566666666666663,57.53333333333333,39.2,25.33333333333333,58.5,43.3,6.5,20.03333333333333,32.4,5.933333333333334,19.5,30.4,15.766666666666667,22.9,68.9,67.4,71.2,-3.8,11.533333333333331,13.7,0.84,DNP,DNP,DNP,DNP,DNP
252,2015,Tennessee Tech (OVC),False,30,12,18,40.0,37.0,32.2,4.8,25.6,58.03333333333333,44.1,24.1,53.766666666666666,44.8,5.633333333333334,17.533333333333335,32.1,6.8,19.066666666666663,35.7,13.766666666666667,20.3,67.8,70.6,69.8,0.8,13.166666666666666,13.733333333333333,0.96,DNP,DNP,DNP,DNP,DNP
253,2015,Denver (Summit League),False,30,12,18,40.0,23.9,28.6,-4.7,21.9,45.63333333333333,48.0,20.966666666666665,44.266666666666666,47.4,7.466666666666667,19.633333333333333,38.0,4.9,13.2,37.1,10.9,14.233333333333333,76.6,62.2,63.0,-0.8,15.233333333333333,11.266666666666667,1.35,DNP,DNP,DNP,DNP,DNP
254,2015,UCF (AAC),False,30,12,18,40.0,33.2,36.7,-3.5,23.466666666666665,54.03333333333333,43.4,27.5,60.3,45.6,6.733333333333333,19.23333333333333,35.0,6.5,18.4,35.3,12.366666666666667,19.23333333333333,64.3,66.0,71.7,-5.7,12.3,13.0,0.95,DNP,DNP,DNP,DNP,DNP
255,2015,Duquesne (Atlantic 10),False,31,12,19,38.7,36.3,36.3,0.0,25.90322580645161,57.67741935483871,44.9,25.806451612903224,59.41935483870968,43.4,7.903225806451613,21.387096774193548,37.0,9.129032258064516,23.806451612903224,38.3,11.67741935483871,18.61290322580645,62.7,71.4,74.3,-2.9,15.03225806451613,12.290322580645162,1.22,DNP,DNP,DNP,DNP,DNP
256,2015,Pacific (WCC),False,31,12,19,38.7,34.7,32.1,2.6,21.967741935483872,52.67741935483871,41.7,22.774193548387096,51.25806451612903,44.4,6.516129032258065,18.83870967741936,34.6,6.709677419354839,18.70967741935484,35.9,13.935483870967742,21.516129032258064,64.8,64.4,68.2,-3.8,11.709677419354838,12.580645161290322,0.93,DNP,DNP,DNP,DNP,DNP
257,2015,Jacksonville St. (OVC),False,31,12,19,38.7,33.6,37.5,-3.9,20.870967741935484,54.774193548387096,38.1,24.29032258064516,54.193548387096776,44.8,5.774193548387097,19.29032258064516,29.9,5.645161290322581,16.193548387096776,34.9,15.03225806451613,21.0,71.6,62.5,68.6,-6.0,11.96774193548387,12.161290322580646,0.98,DNP,DNP,DNP,DNP,DNP
258,2015,Georgia Tech (ACC),True,31,12,19,38.7,38.3,31.0,7.3,23.677419354838708,58.064516129032256,40.8,23.32258064516129,53.03225806451613,44.0,4.225806451612903,15.838709677419354,26.7,5.548387096774194,17.419354838709676,31.9,11.709677419354838,18.06451612903226,64.8,63.3,64.6,-1.3,11.67741935483871,12.709677419354838,0.92,DNP,DNP,DNP,DNP,DNP
259,2015,Arkansas St. (Sun Belt),False,29,11,18,37.9,35.8,37.0,-1.2,22.89655172413793,56.241379310344826,40.7,24.689655172413797,57.96551724137931,42.6,5.827586206896552,17.724137931034484,32.9,6.724137931034483,20.20689655172414,33.3,12.827586206896552,18.27586206896552,70.2,64.4,69.6,-5.1,11.06896551724138,13.448275862068966,0.82,DNP,DNP,DNP,DNP,DNP
260,2015,New Orleans (Southland),False,29,11,18,37.9,34.9,33.0,1.9,24.27586206896552,55.310344827586206,43.9,25.96551724137931,53.93103448275862,48.1,4.241379310344827,12.620689655172416,33.6,6.241379310344827,16.655172413793103,37.5,18.310344827586206,26.55172413793104,69.0,71.1,73.6,-2.4,9.620689655172416,15.586206896551724,0.62,DNP,DNP,DNP,DNP,DNP
261,2015,Southern California (Pac-12),True,32,12,20,37.5,35.9,37.7,-1.8,24.59375,58.21875,42.2,25.34375,60.09375,42.2,5.3125,16.15625,32.9,7.0,21.21875,33.0,12.46875,19.65625,63.4,67.0,71.0,-4.0,12.40625,13.96875,0.89,DNP,DNP,DNP,DNP,DNP
262,2015,Towson (CAA),False,32,12,20,37.5,39.3,30.6,8.7,21.53125,52.4375,41.1,21.53125,52.125,41.3,4.1875,13.40625,31.2,5.78125,17.25,33.5,16.3125,24.59375,66.3,63.6,65.0,-1.4,9.0625,13.21875,0.69,DNP,DNP,DNP,DNP,DNP
263,2015,Ark.-Pine Bluff (SWAC),False,32,12,20,37.5,28.9,35.5,-6.6,20.5,51.1875,40.0,22.03125,49.46875,44.5,6.34375,19.09375,33.2,6.5625,17.78125,36.9,12.40625,18.25,68.0,59.8,66.9,-7.1,10.09375,15.28125,0.66,DNP,DNP,DNP,DNP,DNP
264,2015,DePaul (Big East),False,32,12,20,37.5,30.3,35.8,-5.5,23.65625,54.34375,43.5,24.65625,53.59375,46.0,7.75,22.03125,35.2,5.1875,16.625,31.2,14.3125,19.84375,72.1,69.4,73.6,-4.2,12.34375,13.375,0.92,DNP,DNP,DNP,DNP,DNP
265,2015,Rice (C-USA),False,32,12,20,37.5,31.8,33.4,-1.6,21.21875,50.5625,42.0,23.0,52.65625,43.7,9.03125,24.9375,36.2,6.0625,17.375,34.9,12.65625,17.125,73.9,64.1,65.8,-1.7,12.65625,14.34375,0.88,DNP,DNP,DNP,DNP,DNP
266,2015,VMI (SoCon),False,30,11,19,36.7,39.3,42.1,-2.8,27.633333333333333,69.13333333333334,40.0,29.1,61.5,47.3,11.4,35.93333333333333,31.7,5.133333333333334,15.166666666666666,33.8,13.833333333333334,20.23333333333333,68.4,80.5,80.9,-0.4,13.6,14.966666666666669,0.91,DNP,DNP,DNP,DNP,DNP
267,2015,Drexel (CAA),False,30,11,19,36.7,31.6,34.6,-3.0,20.466666666666665,52.3,39.1,23.133333333333333,51.833333333333336,44.6,5.866666666666666,18.0,32.6,5.5,15.566666666666666,35.3,12.766666666666667,17.133333333333333,74.5,59.6,64.3,-4.8,10.566666666666666,10.433333333333334,1.01,DNP,DNP,DNP,DNP,DNP
268,2015,Loyola Maryland (Patriot),False,30,11,19,36.7,34.9,33.7,1.2,20.23333333333333,53.03333333333333,38.2,22.53333333333333,50.9,44.3,4.933333333333334,15.2,32.5,5.533333333333333,16.8,32.9,13.4,19.966666666666665,67.1,58.8,66.2,-7.4,9.666666666666666,12.933333333333334,0.75,DNP,DNP,DNP,DNP,DNP
269,2015,Utah Valley (WAC),False,30,11,19,36.7,32.9,33.3,-0.3,20.53333333333333,51.333333333333336,40.0,22.433333333333334,52.06666666666667,43.1,5.633333333333334,18.866666666666667,29.9,6.066666666666666,18.0,33.7,11.9,17.133333333333333,69.5,58.6,64.1,-5.5,12.9,12.833333333333334,1.01,DNP,DNP,DNP,DNP,DNP
270,2015,The Citadel (SoCon),False,30,11,19,36.7,29.1,29.4,-0.2,21.566666666666663,47.86666666666667,45.1,25.466666666666665,53.7,47.4,6.866666666666666,17.166666666666668,40.0,6.666666666666667,19.53333333333333,34.1,13.966666666666669,18.2,76.7,64.0,68.6,-4.6,13.133333333333333,13.066666666666666,1.01,DNP,DNP,DNP,DNP,DNP
271,2015,Southern Ill. (MVC),False,33,12,21,36.4,31.1,29.5,1.6,20.63636363636364,49.30303030303031,41.9,20.90909090909091,47.06060606060606,44.4,4.181818181818182,12.666666666666666,33.0,6.393939393939394,16.87878787878788,37.9,14.181818181818182,20.21212121212121,70.2,59.6,61.9,-2.3,8.303030303030303,12.787878787878787,0.65,DNP,DNP,DNP,DNP,DNP
272,2015,South Alabama (Sun Belt),False,33,12,21,36.4,35.6,36.6,-1.0,23.09090909090909,54.93939393939394,42.0,26.60606060606061,60.42424242424242,44.0,6.484848484848484,19.393939393939394,33.4,6.03030303030303,17.484848484848484,34.5,16.272727272727273,23.151515151515152,70.3,68.9,73.9,-4.9,10.696969696969695,14.363636363636363,0.74,DNP,DNP,DNP,DNP,DNP
273,2015,Siena (MAAC),False,31,11,20,35.5,33.0,34.4,-1.4,24.12903225806452,56.0,43.1,23.677419354838708,52.41935483870968,45.2,4.903225806451613,14.774193548387096,33.2,6.483870967741935,17.93548387096774,36.2,16.64516129032258,23.451612903225808,71.0,69.8,73.8,-4.0,13.258064516129032,12.548387096774194,1.06,DNP,DNP,DNP,DNP,DNP
274,2015,Wright St. (Horizon),False,31,11,20,35.5,29.1,34.2,-5.1,23.06451612903226,52.2258064516129,44.2,23.29032258064516,51.67741935483871,45.1,6.258064516129032,18.41935483870968,34.0,6.032258064516129,17.032258064516128,35.4,11.774193548387096,16.93548387096774,69.5,64.2,68.0,-3.8,13.129032258064516,12.03225806451613,1.09,DNP,DNP,DNP,DNP,DNP
275,2015,Missouri St. (MVC),False,31,11,20,35.5,32.5,32.0,0.5,21.096774193548388,52.0,40.6,22.12903225806452,52.064516129032256,42.5,5.096774193548387,16.516129032258064,30.9,6.419354838709677,17.774193548387096,36.1,12.387096774193548,16.93548387096774,73.1,59.7,64.2,-4.5,11.193548387096774,12.161290322580646,0.92,DNP,DNP,DNP,DNP,DNP
276,2015,Nicholls (Southland),False,29,10,19,34.5,33.8,35.2,-1.4,22.82758620689655,52.10344827586207,43.8,23.75862068965517,54.27586206896552,43.8,5.344827586206897,17.103448275862068,31.3,6.137931034482759,17.275862068965516,35.5,13.93103448275862,22.24137931034483,62.6,64.9,73.0,-8.1,12.655172413793103,16.96551724137931,0.75,DNP,DNP,DNP,DNP,DNP
277,2015,Troy (Sun Belt),False,29,10,19,34.5,34.0,35.6,-1.6,23.24137931034483,54.03448275862069,43.0,25.448275862068964,57.89655172413793,44.0,6.620689655172414,19.93103448275862,33.2,6.827586206896552,21.24137931034483,32.1,14.0,21.103448275862068,66.3,67.1,69.4,-2.3,9.344827586206897,14.10344827586207,0.66,DNP,DNP,DNP,DNP,DNP
278,2015,Southern Utah (Big Sky),False,29,10,19,34.5,31.7,34.6,-2.8,24.13793103448276,53.0,45.5,24.448275862068964,54.06896551724138,45.2,7.241379310344827,18.517241379310345,39.1,6.103448275862069,16.517241379310345,37.0,13.827586206896552,20.655172413793103,66.9,69.3,74.0,-4.7,11.862068965517242,13.551724137931034,0.88,DNP,DNP,DNP,DNP,DNP
279,2015,Youngstown St. (Horizon),False,32,11,21,34.4,33.0,36.7,-3.7,25.21875,57.0625,44.2,26.34375,58.0625,45.4,6.5,18.375,35.4,7.5,20.34375,36.9,14.53125,20.9375,69.4,71.5,74.8,-3.3,14.0625,11.6875,1.2,DNP,DNP,DNP,DNP,DNP
280,2015,Saint Louis (Atlantic 10),False,32,11,21,34.4,30.6,34.3,-3.7,20.375,49.59375,41.1,22.78125,50.21875,45.4,5.375,16.5,32.6,5.9375,16.625,35.7,13.625,20.8125,65.5,59.8,66.3,-6.6,12.21875,13.84375,0.88,DNP,DNP,DNP,DNP,DNP
281,2015,Marshall (C-USA),False,32,11,21,34.4,37.2,39.3,-2.1,23.0625,57.40625,40.2,25.5625,59.71875,42.8,7.78125,24.59375,31.6,6.8125,21.15625,32.2,12.875,19.875,64.8,66.8,71.5,-4.7,12.84375,15.5625,0.83,DNP,DNP,DNP,DNP,DNP
282,2015,Jackson St. (SWAC),False,32,11,21,34.4,37.1,32.7,4.4,21.90625,56.625,38.7,19.96875,47.21875,42.3,4.78125,17.4375,27.4,6.0,17.59375,34.1,12.0625,18.65625,64.7,60.7,63.5,-2.8,10.125,14.34375,0.71,DNP,DNP,DNP,DNP,DNP
283,2015,Bethune-Cookman (MEAC),False,32,11,21,34.4,33.0,31.5,1.5,19.59375,48.96875,40.0,20.71875,48.75,42.5,5.09375,16.9375,30.1,5.5625,16.53125,33.6,15.0625,21.0,71.7,59.3,62.6,-3.3,8.25,14.03125,0.59,DNP,DNP,DNP,DNP,DNP
284,2015,Virginia Tech (ACC),True,33,11,22,33.3,29.6,36.0,-6.4,23.60606060606061,52.93939393939394,44.6,24.545454545454547,55.87878787878788,43.9,7.303030303030303,18.75757575757576,38.9,7.636363636363637,21.75757575757576,35.1,10.818181818181818,16.90909090909091,64.0,65.3,69.4,-4.0,11.969696969696969,11.696969696969695,1.02,DNP,DNP,DNP,DNP,DNP
285,2015,South Carolina St. (MEAC),False,33,11,22,33.3,34.6,37.5,-2.9,21.393939393939394,55.87878787878788,38.3,23.90909090909091,53.81818181818182,44.4,5.575757575757576,18.363636363636363,30.4,6.606060606060606,19.78787878787879,33.4,11.181818181818182,18.545454545454547,60.3,59.5,66.8,-7.2,10.909090909090908,12.454545454545457,0.88,DNP,DNP,DNP,DNP,DNP
286,2015,UNC Greensboro (SoCon),False,33,11,22,33.3,34.5,34.0,0.5,25.393939393939394,57.42424242424242,44.2,23.24242424242424,52.78787878787879,44.0,6.545454545454546,18.12121212121212,36.1,6.757575757575758,19.21212121212121,35.2,12.06060606060606,18.57575757575757,64.9,69.4,70.8,-1.4,12.12121212121212,12.545454545454543,0.97,DNP,DNP,DNP,DNP,DNP
287,2015,Furman (SoCon),False,33,11,22,33.3,32.4,33.1,-0.8,21.24242424242424,49.57575757575758,42.8,24.272727272727277,54.06060606060606,44.9,6.545454545454546,19.939393939393938,32.8,6.787878787878788,19.181818181818183,35.4,14.545454545454543,21.727272727272727,66.9,63.6,68.0,-4.5,10.363636363636363,13.272727272727272,0.78,DNP,DNP,DNP,DNP,DNP
288,2015,Wagner (NEC),False,30,10,20,33.3,37.1,34.0,3.0,24.066666666666663,60.13333333333333,40.0,24.03333333333333,51.4,46.8,5.966666666666667,19.133333333333333,31.2,6.666666666666667,17.666666666666668,37.7,14.3,20.53333333333333,69.6,68.4,73.5,-5.1,10.8,14.0,0.77,DNP,DNP,DNP,DNP,DNP
289,2015,Delaware (CAA),False,30,10,20,33.3,35.4,37.3,-1.9,22.5,54.86666666666667,41.0,25.166666666666668,58.46666666666667,43.0,6.633333333333334,19.2,34.5,8.1,21.9,37.0,14.333333333333334,20.9,68.6,66.0,72.0,-6.1,12.533333333333331,12.233333333333333,1.02,DNP,DNP,DNP,DNP,DNP
290,2015,Ohio (MAC),False,30,10,20,33.3,34.1,36.5,-2.4,24.23333333333333,55.93333333333333,43.3,25.466666666666665,59.16666666666666,43.0,7.233333333333333,21.23333333333333,34.1,7.366666666666666,20.5,35.9,11.9,16.2,73.5,67.6,72.2,-4.6,11.366666666666667,12.733333333333333,0.89,DNP,DNP,DNP,DNP,DNP
291,2015,Longwood (Big South),False,34,11,23,32.4,31.5,37.3,-5.8,23.794117647058822,55.85294117647059,42.6,24.647058823529413,54.23529411764706,45.4,8.088235294117647,21.94117647058824,36.9,7.352941176470588,19.823529411764707,37.1,12.294117647058824,17.058823529411764,72.1,68.0,73.3,-5.3,11.676470588235292,14.382352941176473,0.81,DNP,DNP,DNP,DNP,DNP
292,2015,Fordham (Atlantic 10),False,31,10,21,32.3,36.0,33.0,3.0,22.93548387096774,55.25806451612903,41.5,23.677419354838708,53.64516129032258,44.1,6.032258064516129,19.774193548387096,30.5,6.870967741935484,19.806451612903224,34.7,13.096774193548388,18.032258064516128,72.6,65.0,69.2,-4.2,12.580645161290322,14.580645161290322,0.86,DNP,DNP,DNP,DNP,DNP
293,2015,IUPUI (Summit League),False,31,10,21,32.3,32.5,31.5,1.1,22.32258064516129,52.354838709677416,42.6,23.032258064516128,50.80645161290322,45.3,4.064516129032258,13.741935483870968,29.6,6.096774193548387,15.870967741935484,38.4,12.03225806451613,17.161290322580644,70.1,60.7,67.1,-6.4,11.225806451612904,15.548387096774194,0.72,DNP,DNP,DNP,DNP,DNP
294,2015,UTRGV (WAC),False,31,10,21,32.3,32.3,36.2,-4.0,21.870967741935484,51.935483870967744,42.1,24.90322580645161,56.58064516129032,44.0,4.193548387096774,13.96774193548387,30.0,7.096774193548387,20.548387096774192,34.5,14.225806451612904,21.032258064516128,67.6,62.2,70.3,-8.1,13.258064516129032,13.451612903225806,0.99,DNP,DNP,DNP,DNP,DNP
295,2015,Penn (Ivy League),False,28,9,19,32.1,31.6,31.1,0.5,21.392857142857142,49.25,43.4,22.75,51.46428571428572,44.2,5.535714285714286,16.0,34.6,7.178571428571429,19.071428571428573,37.6,11.928571428571429,17.642857142857142,67.6,60.3,67.2,-7.0,11.75,14.964285714285714,0.79,DNP,DNP,DNP,DNP,DNP
296,2015,Jacksonville (ASUN),False,32,10,22,31.3,31.5,35.7,-4.2,21.90625,53.4375,41.0,25.15625,53.96875,46.6,6.34375,17.6875,35.9,7.34375,20.53125,35.8,14.15625,21.40625,66.1,64.3,72.0,-7.7,10.65625,12.3125,0.87,DNP,DNP,DNP,DNP,DNP
297,2015,Kennesaw St. (ASUN),False,32,10,22,31.3,34.2,37.5,-3.3,22.40625,55.46875,40.4,26.28125,58.53125,44.9,6.6875,20.65625,32.4,6.59375,19.9375,33.1,11.84375,16.1875,73.2,63.3,73.8,-10.5,10.34375,14.21875,0.73,DNP,DNP,DNP,DNP,DNP
